,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
8067,47351181,Corporate Stays | Le Shaughn | Hip 1BR with BBQ,38459934,Corporate Stays,Ville-Marie,45.48993,-73.57753,Entire home/apt,250,30,1,2022-01-08,0.12,183,85,1
8068,47721236,Service et prix raisonnable Avec stationnement -2,175541112,Mina,Mercier-Hochelaga-Maisonneuve,45.59788,-73.53988,Private room,57,3,33,2022-09-04,1.71,3,356,20
8069,47745669,Studio near Saint-Catherine Street,325409835,Place,Ville-Marie,45.51473,-73.56552,Entire home/apt,58,60,11,2022-08-14,0.58,17,70,2
8070,47746491,Au coeur du Plateau avec terrasse,1386268,Romain,Le Plateau-Mont-Royal,45.52417,-73.57641,Entire home/apt,80,2,3,2021-03-23,0.16,1,0,0
8071,47351852,Artsy apartment in the heart of the Plateau!,1632242,Josée,Le Plateau-Mont-Royal,45.52007,-73.57522,Entire home/apt,130,31,4,2022-05-21,0.22,1,67,3
8072,47757426,App accueillant ds 1 bâtiment tranquille /parking,107153461,Nicky,Lachine,45.43967,-73.70538,Entire home/apt,79,31,11,2022-08-15,0.59,5,286,10
8073,47351891,Penthouse 2BR Condo l Terrace  l Walk to Old Port,382302742,RozenhausMontreal,Ville-Marie,45.508331,-73.559692,Entire home/apt,229,1,178,2022-08-26,8.86,24,57,95
8074,47759122,Downtown Montreal Fully furnished apartment WIFI,72761895,Samuel,Ville-Marie,45.49723,-73.58365,Entire home/apt,65,32,5,2022-06-30,0.27,70,259,2
8075,47763391,Private suit with private Bathroom,135036129,Farzad,Kirkland,45.46638,-73.85777,Private room,73,1,10,2022-08-22,0.83,1,262,10
8076,47352141,Corporate Stays | Le Shaughn | Luxury 2 BR Apt,38459934,Corporate Stays,Ville-Marie,45.49052,-73.57718,Entire home/apt,180,30,0,2022-08-22,1.498,183,78,0
8077,47352956,Urban Retreat Condo “PEACEFUL” Near Old Port,382302742,RozenhausMontreal,Ville-Marie,45.508331,-73.559692,Entire home/apt,185,1,134,2022-08-24,7.61,24,237,96
8078,47769032,Renovated Home in the Heart of Plateau Mont-Royal,384982827,Pit,Le Plateau-Mont-Royal,45.52211,-73.57556,Entire home/apt,257,2,65,2022-08-25,3.26,2,72,31
8079,47353819,Rozenhaus Hotel 2 BR Condo - Sleeps 6 - Rare Find!,382302742,RozenhausMontreal,Ville-Marie,45.508331,-73.559692,Entire home/apt,216,1,123,2022-08-28,6.02,24,68,75
8080,47353824,Grand Central Loft l Sleeps 6 l Walk to Old Port,382302742,RozenhausMontreal,Ville-Marie,45.508331,-73.559692,Entire home/apt,216,1,166,2022-08-28,8.54,24,79,112
8081,47771566,Cozy Apartment in the Plateau Mont-Royal,384982827,Pit,Le Plateau-Mont-Royal,45.52039,-73.57574,Entire home/apt,179,2,88,2022-08-28,4.38,2,75,50
8082,47354373,Unique® 2BR Condo Near Old Port - 5 min walk,382302742,RozenhausMontreal,Ville-Marie,45.508331,-73.559692,Entire home/apt,236,1,197,2022-08-28,9.93,24,54,123
8083,47355501,Magnifique Suite Junior située au centre-ville,38555003,Trylon,Le Plateau-Mont-Royal,45.51062,-73.57295,Entire home/apt,40,33,0,2022-08-28,1.498,7,0,0
8084,47782132,Latin Quarter dedicated unit,325409835,Place,Ville-Marie,45.51488,-73.56661,Entire home/apt,54,30,6,2022-02-27,0.35,17,219,2
8085,47783076,Cozy and beautiful townhouse in downtown montreal,36627244,Rami,Le Sud-Ouest,45.4847,-73.5728,Entire home/apt,375,2,14,2022-08-27,1.07,1,344,13
8086,47356127,Rozenhaus Hotel 2BR Condo - Steps to Old Port!,382302742,RozenhausMontreal,Ville-Marie,45.508331,-73.559692,Entire home/apt,236,1,165,2022-08-18,8.0,24,75,84
8087,47788772,Gorgeous Studio 51-NEW-telework Dtown-train-Subway,290693100,Michèle,Ville-Marie,45.49427,-73.56807,Entire home/apt,136,31,4,2022-08-01,1.41,2,14,4
8088,47795867,Corporate Stays | Hexagone 2 | Gorgeous 2BR,38459934,Corporate Stays,Le Sud-Ouest,45.49066,-73.55625,Entire home/apt,169,30,0,2022-08-01,1.498,183,69,0
8089,47357348,Contemporary Loft Near Old Port,382302742,RozenhausMontreal,Ville-Marie,45.508331,-73.559692,Entire home/apt,236,1,143,2022-08-27,7.01,24,89,91
8090,47357763,Unique & Beautiful Condo Near Old Port,382302742,RozenhausMontreal,Ville-Marie,45.508331,-73.559692,Entire home/apt,175,1,129,2022-08-29,6.25,24,89,76
8091,47796288,Corporate Stays | Hexagone 2 | Dashing 2BR w/ Pool,38459934,Corporate Stays,Le Sud-Ouest,45.49071,-73.55621,Entire home/apt,169,30,0,2022-08-29,1.498,183,88,0
8092,47359561,"Elegant Apartment /Élégant Appartement
CTIQ:304216",382312544,Hicham,Montréal-Ouest,45.44739,-73.64022,Entire home/apt,162,2,5,2022-09-11,5.0,1,363,5
8093,47797650,Private/cozy room for girls - 10mins from downtown,179382411,Ornela,Verdun,45.46411,-73.56479,Private room,28,31,0,2022-09-11,1.498,1,160,0
8094,47364672,One Bedroom/U2/Montreal DT/Guy-Concordia MTR,341327178,Katty,Ville-Marie,45.4967,-73.57723,Entire home/apt,154,1,25,2022-06-21,1.23,7,17,11
8095,47801423,Cozy 1-bedroom w/terrace in the heart of plateau,216283683,Benoit,Le Plateau-Mont-Royal,45.52196,-73.57413,Entire home/apt,169,1,37,2022-09-04,4.35,3,7,37
8096,47373132,Room 3Min Walk Metro/Polytechnique/ 6mins Downtown,146743514,Dalya,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4921,-73.6261,Private room,46,28,2,2022-03-01,0.16,22,362,1
8097,47803799,Maison 4 étages + voiture,376326369,Anne-Marie,Mercier-Hochelaga-Maisonneuve,45.61355,-73.53198,Entire home/apt,7200,90,0,2022-03-01,1.498,1,365,0
8098,47377820,"Cozy bungalow, Montreal",362008580,Amatu,Pierrefonds-Roxboro,45.46607,-73.87459,Entire home/apt,153,2,76,2022-09-05,3.96,1,152,49
8099,47811237,Corporate Stays | Le 400 Sherbrooke | Amazing 2BR,38459934,Corporate Stays,Ville-Marie,45.50662,-73.57081,Entire home/apt,203,30,1,2022-06-24,0.37,183,0,1
8100,47811588,❤ of City✸SPACIOUS & GORGEOUS corner unit✸Parking✸,384429196,Sam,Le Sud-Ouest,45.49054,-73.5588,Entire home/apt,299,2,60,2022-08-29,3.23,8,57,53
8101,47827057,Corporate Stays | Le 400 Sherbrooke | Premium 2BR,38459934,Corporate Stays,Ville-Marie,45.50695,-73.57025,Entire home/apt,203,30,0,2022-08-29,1.498,183,78,0
8102,47385224,"3 et demi chaleureux, conviviale, quartier central",11154804,Philippe & Sandrine,Rosemont-La Petite-Patrie,45.55465,-73.58485,Entire home/apt,65,90,0,2022-08-29,1.498,2,304,0
8103,47400344,Furnished apt with private balcony,245910022,Daksh,Ville-Marie,45.49079,-73.576,Private room,30,1,1,2021-01-13,0.05,1,0,0
8104,47829733,Corporate Stays | Alexander | Brand New 1BR Apt,38459934,Corporate Stays,Ville-Marie,45.48992,-73.58216,Entire home/apt,135,30,0,2021-01-13,1.498,183,88,0
8105,47830114,Corporate Stays | Alexander | Beautiful 1BR,38459934,Corporate Stays,Ville-Marie,45.48976,-73.58016,Entire home/apt,135,30,0,2021-01-13,1.498,183,0,0
8106,47832429,Corporate Stays | Alexander | Lovely 1BR,38459934,Corporate Stays,Ville-Marie,45.4883,-73.58235,Entire home/apt,135,30,0,2021-01-13,1.498,183,61,0
8107,47424483,Mondern 2BR*brand-new*Wi-Fi*gym*,382842166,Jupiter,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46514,-73.61691,Entire home/apt,164,1,74,2022-09-05,3.68,29,50,55
8108,47832665,Corporate Stays | Alexander | Stunning 1BR,38459934,Corporate Stays,Ville-Marie,45.48854,-73.58228,Entire home/apt,135,30,0,2022-09-05,1.498,183,68,0
8109,47832814,Corporate Stays | Alexander | Superb 1B,38459934,Corporate Stays,Ville-Marie,45.48779,-73.5822,Entire home/apt,135,30,0,2022-09-05,1.498,183,88,0
8110,47426432,Bright Top Floor 3 Closed Bedroom Apartment,37939886,Stephanie,Rosemont-La Petite-Patrie,45.53626,-73.60409,Entire home/apt,83,31,2,2022-05-06,0.15,1,256,1
8111,47426943,Sophisticated hippie crash pad,202609032,Marc,Verdun,45.47198,-73.56534,Entire home/apt,75,5,0,2022-05-06,1.498,1,0,0
8112,47832964,Corporate Stays | Alexander | Radiant 1B,38459934,Corporate Stays,Ville-Marie,45.48785,-73.58186,Entire home/apt,135,30,0,2022-05-06,1.498,183,61,0
8113,47431435,Luxury home in Downtown Montreal with balcony #34,93928299,Amy,Ville-Marie,45.49531,-73.56983,Entire home/apt,120,30,1,2021-08-31,0.08,2,137,0
8114,47833041,Corporate Stays | Alexander | Exclusive 1B Apt,38459934,Corporate Stays,Ville-Marie,45.48803,-73.58195,Entire home/apt,135,30,0,2021-08-31,1.498,183,61,0
8115,47855479,Magnificent open concept condo 1 BR,316813523,Stanzia,Le Sud-Ouest,45.4794,-73.56858,Entire home/apt,226,2,30,2022-09-05,1.54,22,279,19
8116,47441364,The sun bathed open concept,376506329,Julien,Rosemont-La Petite-Patrie,45.5542,-73.57608,Entire home/apt,188,1,58,2022-09-07,3.07,2,231,49
8117,47856918,Emplacement idéal,114513769,Lerke,Ville-Marie,45.5322,-73.55352,Private room,40,1,9,2021-11-20,0.46,1,38,2
8118,47445421,Chaleureux Petit 3/5 Plateau Mont-Royal P Laurier,229252918,Iris,Le Plateau-Mont-Royal,45.53074,-73.58628,Entire home/apt,45,14,1,2021-03-01,0.05,1,0,0
8119,47884098,A1 - Modern 1 bed condo+indoor parking downtown,177205611,Austin,Ville-Marie,45.49687,-73.56859,Entire home/apt,115,30,6,2022-08-06,0.36,2,233,4
8120,47446932,"4 BR in Large, Elegant & Spacious Home, Near Metro",6203889,Gabriel,Hampstead,45.48187,-73.63795,Entire home/apt,199,31,24,2022-08-04,1.32,4,256,12
8121,47447679,Charming 3 bdr apartment in the heart of downtown,200193156,Revital,Ville-Marie,45.4996,-73.57131,Entire home/apt,69,30,0,2022-08-04,1.498,9,165,0
8122,47891561,Nice 15th floor 1 bedroom apartment ❤️,386047057,Helene,Ville-Marie,45.49005,-73.58053,Entire home/apt,76,1,7,2021-10-31,0.54,4,254,5
8123,47449117,Corporate Stays | Le V | Comfortable 1BR,38459934,Corporate Stays,Ville-Marie,45.50621,-73.56529,Entire home/apt,248,30,0,2021-10-31,1.498,183,88,0
8124,47449715,Corporate Stays | Le V | Grandiose 2BR City View,38459934,Corporate Stays,Ville-Marie,45.50672,-73.56506,Entire home/apt,330,30,0,2021-10-31,1.498,183,88,0
8125,47893725,Corporate Stays | Alexander | Modern 2BR,38459934,Corporate Stays,Ville-Marie,45.48952,-73.58034,Entire home/apt,183,30,0,2021-10-31,1.498,183,64,0
8126,47455692,Corporate Stays | Le V | Splendid 1BR,38459934,Corporate Stays,Ville-Marie,45.5048,-73.5637,Entire home/apt,248,30,1,2022-08-05,0.75,183,0,1
8127,47894232,Corporate Stays | Alexander | Spacious 2BR Apt,38459934,Corporate Stays,Ville-Marie,45.49009,-73.58236,Entire home/apt,183,30,0,2022-08-05,1.498,183,69,0
8128,47455903,Corporate Stays | Le V | Stunning 1BR,38459934,Corporate Stays,Ville-Marie,45.50624,-73.56321,Entire home/apt,248,30,0,2022-08-05,1.498,183,41,0
8129,47894371,Corporate Stays | Alexander | Beautiful 2BR Apt,38459934,Corporate Stays,Ville-Marie,45.48778,-73.58219,Entire home/apt,183,30,0,2022-08-05,1.498,183,88,0
8130,47456251,Corporate Stays | Le V | High-end 1BR Apt,38459934,Corporate Stays,Ville-Marie,45.50448,-73.56352,Entire home/apt,248,30,0,2022-08-05,1.498,183,88,0
8131,47894463,Corporate Stays | Alexander | Cozy 2BR Apt,38459934,Corporate Stays,Ville-Marie,45.48955,-73.58225,Entire home/apt,183,30,0,2022-08-05,1.498,183,0,0
8132,47920976,Bright & Comfy ✦ Private Work Space & Desk+WiFi✓,378226265,Pierre-Marc,Rosemont-La Petite-Patrie,45.54812,-73.57646,Entire home/apt,114,32,0,2022-08-05,1.498,1,90,0
8133,47456557,Corporate Stays | Le V | Deluxe 1BR,38459934,Corporate Stays,Ville-Marie,45.50657,-73.56493,Entire home/apt,248,30,0,2022-08-05,1.498,183,88,0
8134,47926216,Stay like a local in a trendy loft near everything,5758531,Kay,Le Sud-Ouest,45.4801,-73.58458,Entire home/apt,146,7,67,2022-09-05,3.52,2,10,43
8135,47456760,Corporate Stays | Le V | Upscale 1BR Apt,38459934,Corporate Stays,Ville-Marie,45.5068,-73.56478,Entire home/apt,248,30,0,2022-09-05,1.498,183,84,0
8136,47954075,Logement entier – hôte : Hôtel chez soi!,124474591,Ramy,Montréal-Nord,45.5953,-73.64508,Entire home/apt,50,1,2,2021-03-01,0.1,1,11,0
8137,47457182,Corporate Stays | Le V | Swanky 1BR Apt,38459934,Corporate Stays,Ville-Marie,45.50449,-73.56509,Entire home/apt,248,30,0,2021-03-01,1.498,183,69,0
8138,47457385,Corporate Stays | Le V | Magnificent 1BR,38459934,Corporate Stays,Ville-Marie,45.50522,-73.56315,Entire home/apt,248,30,0,2021-03-01,1.498,183,0,0
8139,47956364,Chambre à louer,204801025,Audrey-Anne,Ville-Marie,45.52648,-73.55642,Private room,115,4,7,2022-08-03,0.53,1,0,5
8140,47975088,Rustic 2BR Private Terrasse,316813523,Stanzia,Le Sud-Ouest,45.48414,-73.56117,Entire home/apt,250,2,35,2022-08-18,2.18,22,281,25
8141,47959616,Clean 2 Bedroom on the Steps of Atwater and Canal,23662127,Noah,Le Sud-Ouest,45.48233,-73.56586,Entire home/apt,49,29,4,2022-08-11,0.45,2,168,4
8142,47982674,Big 3 1/2 apartment,334301388,Khaled,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50288,-73.62748,Entire home/apt,200,30,0,2022-08-11,1.498,1,180,0
8143,47960553,Corporate Stays | Hexagone 2 | Modern Studio Apt,38459934,Corporate Stays,Le Sud-Ouest,45.49281,-73.55622,Entire home/apt,184,30,0,2022-08-11,1.498,183,88,0
8144,47983486,STUDIO/Ocean Dream/MTL Downtown/Guy-Concordia MTR,341327178,Katty,Ville-Marie,45.4968,-73.58016,Entire home/apt,103,1,37,2022-08-26,1.89,7,16,18
8145,47960730,Corporate Stays | Hexagone 2 | Cozy Studio Apt,38459934,Corporate Stays,Le Sud-Ouest,45.49275,-73.55807,Entire home/apt,115,30,0,2022-08-26,1.498,183,88,0
8146,47987822,JOLIE PETITE CHAMBRE SUR LE PLATEAU MONT-ROYAL,7010138,Maya,Le Plateau-Mont-Royal,45.52364,-73.58018,Private room,40,2,0,2022-08-26,1.498,1,0,0
8147,47972893,Brand New and Perfectly Located Flat in Le Plateau by Denstays,487327,Louis,Le Plateau-Mont-Royal,45.52054,-73.57766,Entire home/apt,137,2,44,2022-09-08,2.29,68,348,36
8148,47996227,Sonder Gare Saint Denis | One-Bedroom Apartment w/ Balcony,224865057,Sonder (Montreal),Ville-Marie,45.51193,-73.55613,Entire home/apt,254,2,30,2022-08-24,1.58,40,300,23
8149,47996285,Sonder Gare Saint Denis | Two-Bedroom Apartment w/ Balcony,224865057,Sonder (Montreal),Ville-Marie,45.51174,-73.55612,Entire home/apt,344,2,42,2022-08-28,2.39,40,328,25
8150,47972908,Modern and New Studio in the Heart of the City by Denstays,487327,Louis,Le Plateau-Mont-Royal,45.5213,-73.57918,Entire home/apt,139,2,62,2022-09-08,3.36,68,345,40
8151,47972909,New and Perfectly Located 1 Bedroom Apartment by Denstays,487327,Louis,Le Plateau-Mont-Royal,45.52088,-73.57717,Entire home/apt,146,2,57,2022-09-04,2.97,68,344,42
8152,47996470,Sonder Gare Saint Denis | Lofted Two-Bedroom Apartment,224865057,Sonder (Montreal),Ville-Marie,45.51341,-73.55648,Entire home/apt,337,2,29,2022-08-01,1.55,40,298,17
8153,47972910,Amazing New Apartment Close to Mount Royal (Le Plateau) by Denstays,487327,Louis,Le Plateau-Mont-Royal,45.52065,-73.57909,Entire home/apt,139,2,59,2022-09-05,3.9,68,344,37
8154,47972918,Stylish & Fun 1 Bedroom Apartment in Le Plateau by Denstays,487327,Louis,Le Plateau-Mont-Royal,45.52233,-73.5791,Entire home/apt,141,2,55,2022-09-03,3.26,68,345,41
8155,47996599,Sonder Gare Saint Denis | Lofted Three-Bedroom Apartment,224865057,Sonder (Montreal),Ville-Marie,45.51155,-73.55684,Entire home/apt,381,2,45,2022-08-29,2.44,40,288,33
8156,48413609,#188 - Comfortable Apt with Balcony - Close to Everything,195649860,Claude,Rosemont-La Petite-Patrie,45.54512,-73.56062,Entire home/apt,60,1,0,2022-08-29,1.498,67,274,0
8157,48000387,Beautiful apartment near Place des Arts,364247727,A,Ville-Marie,45.50926,-73.56204,Entire home/apt,75,12,4,2021-09-01,0.26,1,0,0
8158,48413612,#163 - Peaceful & Bright Apartment with Balcony,195649860,Claude,Mercier-Hochelaga-Maisonneuve,45.58822,-73.56353,Entire home/apt,100,1,0,2021-09-01,1.498,67,74,0
8159,48024379,Sonder Gare Saint Denis | Studio Apartment,224865057,Sonder (Montreal),Ville-Marie,45.51216,-73.5581,Entire home/apt,334,2,153,2022-08-27,7.87,40,358,102
8160,48028311,Appartement au coeur du Quartier Latin,129493758,Karen,Ville-Marie,45.51985,-73.56497,Entire home/apt,62,30,5,2022-08-24,0.33,2,292,4
8161,48419426,#306  - Large and Luxurious APT in the Heart of the City,195649860,Claude,Ville-Marie,45.50106,-73.57855,Entire home/apt,223,1,0,2022-08-24,1.498,67,362,0
8162,48419428,"#275 - Tastefully renovated, Spacious with Outdoor Space",195649860,Claude,Mercier-Hochelaga-Maisonneuve,45.58383,-73.53246,Entire home/apt,80,1,0,2022-08-24,1.498,67,255,0
8163,48038817,Cozy Room steps To Polytechnique/HEC/6Min Downtown,146743514,Dalya,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49383,-73.62435,Private room,60,30,1,2021-09-30,0.09,22,347,1
8164,48419430,#301 Sleek & Amazing Layout APT in Villeray Park Extension,195649860,Claude,Villeray-Saint-Michel-Parc-Extension,45.55286,-73.60131,Entire home/apt,127,1,0,2021-09-30,1.498,67,43,0
8165,48419431,#400 Comfortable APT in Quiet and Wooded Area,195649860,Claude,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49768,-73.6371,Entire home/apt,106,1,1,2022-09-01,1.0,67,331,1
8166,48419433,#316  Superb New APT. Dream Kitchen,195649860,Claude,Le Plateau-Mont-Royal,45.52421,-73.5827,Entire home/apt,126,1,0,2022-09-01,1.498,67,256,0
8167,48419436,#347 - Renovated APT Heritage Building in Plateau Mont-Royal,195649860,Claude,Ville-Marie,45.52144,-73.56481,Entire home/apt,164,1,0,2022-09-01,1.498,67,240,0
8168,48419593,Luminous Château in Downtown Montreal,10109704,Uryah,Ville-Marie,45.49867,-73.57866,Entire home/apt,1000,1,18,2022-08-28,1.18,2,256,13
8169,48040098,Appartment,101954682,Steven,Ville-Marie,45.53463,-73.55625,Entire home/apt,55,120,0,2022-08-28,1.498,1,90,0
8170,48423979,Une chambre dans le mile end,87040797,Colin,Le Plateau-Mont-Royal,45.5219,-73.59614,Private room,35,2,0,2022-08-28,1.498,1,0,0
8171,48041747,Great apartment in the heart of downtown Montreal,337842932,Petal,Le Plateau-Mont-Royal,45.50813,-73.57362,Entire home/apt,79,7,21,2022-05-27,1.09,1,265,13
8172,48052181,Chambre à louer- Magnifique apt Plateau Mont-Royal,153041520,Juliette,Le Plateau-Mont-Royal,45.53026,-73.57839,Private room,30,7,0,2022-05-27,1.498,1,0,0
8173,48427342,COZY PENTHOUSE CONDO + PRIVATE GYM,56217148,Jacques,Ahuntsic-Cartierville,45.53655,-73.66652,Entire home/apt,80,5,21,2022-08-28,1.54,1,40,17
8174,48056767,Gorgeous room in art deco apt @ Clark & Mont Royal,387431842,Kathryn,Le Plateau-Mont-Royal,45.52126,-73.58888,Private room,70,1,39,2022-09-10,3.86,1,305,39
8175,48438254,Joli petit 3 1/2 avec terrasse,122713424,Francine,Ville-Marie,45.51967,-73.55761,Entire home/apt,171,3,4,2022-07-21,1.35,1,0,4
8176,48446090,Doux séjour,136662971,Gregory,Ville-Marie,45.53005,-73.54853,Private room,35,2,5,2021-11-14,0.39,2,286,4
8177,48061143,Art Filled Luxe Loft in Old Montreal,4643409,Carlo,Ville-Marie,45.50157,-73.55599,Entire home/apt,314,2,5,2022-08-31,3.57,2,249,5
8178,48448928,Cozy apartment  Ville-Marie borough - CITQ 304445,264623654,Zorhan,Ville-Marie,45.53362,-73.55956,Entire home/apt,92,1,49,2022-09-06,2.82,1,311,34
8179,48063186,Corporate Stays | Hexagone 2 | Classic 3BR Apt,38459934,Corporate Stays,Le Sud-Ouest,45.49149,-73.55784,Entire home/apt,217,30,0,2022-09-06,1.498,183,76,0
8180,48450666,[The World] Great for Business @ Dwtnwn ★★★★★,66340481,Daniel,Ville-Marie,45.51001,-73.55987,Entire home/apt,65,30,2,2021-12-05,0.16,37,0,1
8181,48454693,STUDIO/Summer Dream/MTL DT/Guy-Concordi Metro,341327178,Katty,Ville-Marie,45.49546,-73.58078,Entire home/apt,157,1,19,2022-08-08,1.28,7,2,11
8182,48491571,"Light Room w/NETFLIX, Comfortable and Clean",316145335,Diane,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47058,-73.63888,Private room,88,1,17,2022-08-17,0.92,6,254,15
8183,48076695,★★★★★ Downtown Fresh Loft /  A1,258095020,Merry,Ville-Marie,45.51134,-73.56234,Private room,211,2,39,2022-08-14,2.16,7,359,23
8184,48076931,"★★★★★ Downtown WAW Loft /w gym, Free parking & balcony",258095020,Merry,Ville-Marie,45.51191,-73.56146,Entire home/apt,400,2,28,2022-08-29,1.71,7,347,23
8185,48500851,Double Room/ Polytechnique/HEC/ 6min Downtown,146743514,Dalya,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49229,-73.62567,Private room,142,3,3,2022-06-20,0.78,22,365,3
8186,48077130,"★★★★★ Downtown WOW Loft /w gym, parking & balcony",258095020,Merry,Ville-Marie,45.51192,-73.56301,Entire home/apt,196,2,72,2022-09-09,4.65,7,341,58
8187,48537650,Beautiful Condo in Place Des Arts downtownMontreal,32848926,William,Ville-Marie,45.50974,-73.56634,Entire home/apt,173,2,60,2022-08-28,3.27,1,118,41
8188,48083230,Downtown Pure Loft A1,102550362,Adel,Ville-Marie,45.499,-73.5598,Entire home/apt,146,1,72,2022-08-29,3.88,4,344,58
8189,48088680,如意家庭旅馆,249120842,Junhua,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47426,-73.61055,Entire home/apt,114,2,0,2022-08-29,1.498,2,0,0
8190,48551507,Downtown Montreal Historical Cozy Home,90360540,Christina,Ville-Marie,45.48878,-73.58123,Private room,98,2,25,2022-09-11,1.81,5,145,21
8191,48560940,MTL TOWNHOUSE 3 bdr in the heart of the city,316813523,Stanzia,Ville-Marie,45.49415,-73.56794,Entire home/apt,383,2,79,2022-09-04,4.32,22,274,49
8192,48088688,New and Beautiful Downtown Apartment!!!!,182982472,Etaa,Ville-Marie,45.48878,-73.58041,Entire home/apt,58,31,4,2022-08-05,0.29,3,208,3
8193,48561704,ARCHITECTURAL LOFT IN THE HEART OF MTL,391807443,Alexandre,Mercier-Hochelaga-Maisonneuve,45.53714,-73.5412,Entire home/apt,174,2,57,2022-08-31,4.34,5,175,49
8194,48090504,Appartement chill,387265952,Walid,Villeray-Saint-Michel-Parc-Extension,45.54386,-73.61549,Entire home/apt,116,10,0,2022-08-31,1.498,1,0,0
8195,48093766,Small Bedroom,112003241,Emmanuel,Anjou,45.60132,-73.57479,Private room,40,1,0,2022-08-31,1.498,1,0,0
8196,48569088,Sunny large apartment at the heart of Village,17962616,Berkay,Ville-Marie,45.51946,-73.55386,Entire home/apt,80,28,0,2022-08-31,1.498,1,110,0
8197,48095938,Unwind in Style at a Luxurious Loft - Free Parking,72299665,Jean Luc,Ahuntsic-Cartierville,45.54671,-73.63971,Entire home/apt,259,3,26,2022-09-12,1.6,1,364,15
8198,48102494,Charment rez-de-chaussée avec un jardin!,23179479,Sara,Villeray-Saint-Michel-Parc-Extension,45.54084,-73.63327,Entire home/apt,47,21,5,2022-04-01,0.28,1,10,2
8199,48582563,UNIQUE LOFT IN THE HEART OF MONTREAL,391807443,Alexandre,Mercier-Hochelaga-Maisonneuve,45.53849,-73.54057,Entire home/apt,190,2,73,2022-09-07,5.42,5,103,62
8200,48111623,Fantastic*brand-new*Wi-Fi*gym,341788646,Buzz,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46406,-73.61621,Entire home/apt,133,1,46,2022-09-03,2.4,19,50,35
8201,48601176,Spacious and modern apartment - Montreal,392086519,Liliane,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47368,-73.60909,Entire home/apt,259,3,61,2022-08-26,3.84,1,54,48
8202,48130925,"New, Fresh and Luminous Studio in Le Plateau by Denstays",487327,Louis,Rosemont-La Petite-Patrie,45.53693,-73.61284,Entire home/apt,146,2,40,2022-08-22,2.11,68,346,25
8203,48130996,New Flat Located closed on St-Denis Street by Denstays,487327,Louis,Le Plateau-Mont-Royal,45.52177,-73.57696,Entire home/apt,146,2,75,2022-09-10,4.16,68,349,57
8204,48601528,Logement entier sur le Plateau Mont-Royal,103594666,Catherine,Le Plateau-Mont-Royal,45.52287,-73.58488,Entire home/apt,200,3,3,2022-08-28,3.0,1,6,3
8205,48131072,Wonderful New Studio close to Mount Royal By Denstays,487327,Louis,Le Plateau-Mont-Royal,45.52232,-73.57688,Entire home/apt,155,2,39,2022-08-09,2.6,68,354,35
8206,48604291,NEW CONDO~Views + Free Parking,392107549,Nelly,Ville-Marie,45.51143,-73.56819,Entire home/apt,255,2,43,2022-09-09,3.36,2,32,40
8207,48131358,Stylish apartment with garage in the best location,127080428,Frederic,Le Plateau-Mont-Royal,45.52728,-73.58598,Entire home/apt,124,28,7,2022-08-31,0.47,3,175,6
8208,48135590,Appartement avec stationnement proche Aéroport,107153461,Nicky,Lachine,45.43968,-73.70635,Entire home/apt,54,31,14,2022-05-15,0.76,5,263,11
8209,48610681,Mike's Empire,384547990,Michael,Lachine,45.44873,-73.64821,Entire home/apt,94,3,5,2022-09-11,0.28,1,174,4
8210,48147778,Amazing and Perfectly Located Flat by Denstays,487327,Louis,Le Plateau-Mont-Royal,45.52258,-73.5791,Entire home/apt,139,2,44,2022-08-23,2.63,68,350,35
8211,48622300,Exciting Downtown Montreal Loft,2529811,Kim And Sam,Ville-Marie,45.49908,-73.56021,Entire home/apt,194,2,67,2022-09-10,3.71,5,345,56
8212,48147789,New Urban and Well Located 1 Bedroom Apartment by Denstays,487327,Louis,Le Plateau-Mont-Royal,45.52134,-73.57704,Entire home/apt,130,2,39,2022-09-11,2.25,68,343,27
8213,48155012,Bright 2bdr Renovated and Modern,59184509,Pine Tree Management,Le Plateau-Mont-Royal,45.53093,-73.58681,Entire home/apt,50,2,1,2021-02-19,0.05,1,0,0
8214,48641814,Comfy and cosy,18449263,Jean,Beaconsfield,45.42215,-73.89026,Entire home/apt,150,31,9,2021-12-07,0.64,2,329,7
8215,48156217,"Downtown MTL Cozy, Bright and Spacious 1 Bedroom",169708530,Mike & Micha,Ville-Marie,45.49543,-73.58195,Entire home/apt,120,2,26,2022-08-20,2.05,12,258,23
8216,48170478,Chambre avec arrivé sans contact sur le Plateau,35078185,Leo,Le Plateau-Mont-Royal,45.52129,-73.59298,Private room,18,3,0,2022-08-20,1.498,1,0,0
